,Close,Signal,capital,shares,daily_pnl
318,21.309999465942383,1.0,8.362319946289062,5068,0.0
319,21.549999237060547,1.0,8.362319946289062,5068,0.0
320,21.3799991607666,1.0,8.362319946289062,5068,0.0
321,21.290000915527344,1.0,8.362319946289062,5068,0.0
322,21.559999465942383,1.0,8.362319946289062,5068,0.0
323,21.399999618530273,1.0,8.362319946289062,5068,0.0
324,21.31999969482422,1.0,8.362319946289062,5068,0.0
325,21.100000381469727,1.0,8.362319946289062,5068,0.0
326,20.860000610351562,1.0,8.362319946289062,5068,0.0
327,20.959999084472656,1.0,8.362319946289062,5068,0.0
328,21.079999923706055,1.0,8.362319946289062,5068,0.0
329,21.239999771118164,1.0,8.362319946289062,5068,0.0
330,20.959999084472656,1.0,8.362319946289062,5068,0.0
331,21.040000915527344,1.0,8.362319946289062,5068,0.0
332,20.889999389648438,1.0,8.362319946289062,5068,0.0
333,20.81999969482422,1.0,8.362319946289062,5068,0.0
334,20.719999313354492,1.0,8.362319946289062,5068,0.0
335,21.040000915527344,1.0,8.362319946289062,5068,0.0
336,20.719999313354492,1.0,8.362319946289062,5068,0.0
337,20.18000030517578,1.0,8.362319946289062,5068,0.0
338,20.010000228881836,1.0,8.362319946289062,5068,0.0
339,20.229999542236328,1.0,8.362319946289062,5068,0.0
340,20.1200008392334,1.0,8.362319946289062,5068,0.0
341,19.649999618530273,1.0,8.362319946289062,5068,0.0
342,19.90999984741211,1.0,8.362319946289062,5068,0.0
343,19.530000686645508,1.0,8.362319946289062,5068,0.0
344,19.309999465942383,1.0,8.362319946289062,5068,0.0
345,18.799999237060547,1.0,8.362319946289062,5068,0.0
346,18.540000915527344,1.0,8.362319946289062,5068,0.0
347,18.639999389648438,1.0,8.362319946289062,5068,0.0
348,18.940000534057617,1.0,8.362319946289062,5068,0.0
349,18.389999389648438,-1.0,93208.87922668457,0,0.0
350,18.579999923706055,-1.0,93208.87922668457,0,0.0
351,17.649999618530273,-1.0,93208.87922668457,0,0.0
352,18.06999969482422,-1.0,93208.87922668457,0,0.0
353,18.469999313354492,-1.0,93208.87922668457,0,0.0
354,18.1200008392334,-1.0,93208.87922668457,0,0.0
355,17.25,-1.0,93208.87922668457,0,0.0
356,17.90999984741211,-1.0,93208.87922668457,0,0.0
357,17.8700008392334,-1.0,93208.87922668457,0,0.0
358,18.149999618530273,-1.0,93208.87922668457,0,0.0
359,18.1299991607666,-1.0,93208.87922668457,0,0.0
360,19.040000915527344,-1.0,93208.87922668457,0,0.0
361,18.93000030517578,-1.0,93208.87922668457,0,0.0
362,19.079999923706055,-1.0,93208.87922668457,0,0.0
363,18.8799991607666,-1.0,93208.87922668457,0,0.0
364,19.360000610351562,-1.0,93208.87922668457,0,0.0
365,19.950000762939453,-1.0,93208.87922668457,0,0.0
